"batsman","bowler","P0","P1","P2","P3","P4","P6"
"WP Saha","VRV Singh",0.307692307692308,0.384615384615385,0.153846153846154,0,0.153846153846154,0
"WP Saha","VS Malik",0,1,0,0,0,0
"WP Saha","WPUJC Vaas",0.75,0.25,0,0,0,0
"WP Saha","YK Pathan",0.5,0.5,0,0,0,0
"WP Saha","YS Chahal",0.380952380952381,0.428571428571429,0.0476190476190476,0,0.142857142857143,0
"WP Saha","Yuvraj Singh",0.25,0.375,0.25,0,0.125,0
"WP Saha","Z Khan",0.15,0.45,0.1,0,0.25,0.05
"WPUJC Vaas","A Nehra",0,0.5,0.25,0,0.25,0
"WPUJC Vaas","AB Agarkar",1,0,0,0,0,0
"WPUJC Vaas","AC Voges",0.25,0.75,0,0,0,0
"WPUJC Vaas","AS Raut",0,0.25,0.5,0,0,0.25
"WPUJC Vaas","CK Langeveldt",1,0,0,0,0,0
"WPUJC Vaas","I Sharma",0,1,0,0,0,0
"WPUJC Vaas","IK Pathan",0.5,0.25,0.25,0,0,0
"WPUJC Vaas","LR Shukla",0.5,0.5,0,0,0,0
"WPUJC Vaas","PD Collingwood",0.333333333333333,0.666666666666667,0,0,0,0
"WPUJC Vaas","R Bhatia",0,1,0,0,0,0
"WPUJC Vaas","R Vinay Kumar",1,0,0,0,0,0
"WPUJC Vaas","RA Jadeja",0,1,0,0,0,0
"WPUJC Vaas","SC Ganguly",0.5,0,0.5,0,0,0
"WPUJC Vaas","SJ Srivastava",0.2,0.4,0,0,0.2,0.2
"WPUJC Vaas","SK Trivedi",0,1,0,0,0,0
"WPUJC Vaas","SK Warne",0.5,0.5,0,0,0,0
"WPUJC Vaas","SW Tait",0.666666666666667,0.333333333333333,0,0,0,0
"WPUJC Vaas","Umar Gul",0,0.333333333333333,0.666666666666667,0,0,0
"WPUJC Vaas","UT Yadav",0.571428571428571,0.285714285714286,0.142857142857143,0,0,0
"WPUJC Vaas","VY Mahesh",0.2,0.2,0.4,0,0,0.2
"WPUJC Vaas","YK Pathan",0.375,0.5,0.125,0,0,0
"WPUJC Vaas","Yuvraj Singh",0,1,0,0,0,0
"X Thalaivan Sargunam","CH Morris",0.5,0.25,0.25,0,0,0
"X Thalaivan Sargunam","DJ Bravo",0.666666666666667,0.166666666666667,0.166666666666667,0,0,0
"X Thalaivan Sargunam","JO Holder",0.25,0.75,0,0,0,0
"X Thalaivan Sargunam","R Ashwin",0.666666666666667,0.333333333333333,0,0,0,0
"Y Gnaneswara Rao","DE Bollinger",0,1,0,0,0,0
"Y Gnaneswara Rao","DJ Bravo",0.8,0,0,0,0.2,0
"Y Gnaneswara Rao","R Ashwin",0.5,0.5,0,0,0,0
"Y Gnaneswara Rao","SB Jakati",0.333333333333333,0.166666666666667,0.166666666666667,0,0.333333333333333,0
"Y Nagar","A Kumble",0.444444444444444,0.555555555555556,0,0,0,0
"Y Nagar","A Mishra",0.4,0.2,0.2,0,0,0.2
"Y Nagar","A Nehra",0.333333333333333,0.444444444444444,0.111111111111111,0,0.111111111111111,0
"Y Nagar","A Singh",0.25,0.25,0,0,0.25,0.25
"Y Nagar","A Symonds",0.8,0.2,0,0,0,0
"Y Nagar","AA Chavan",0.333333333333333,0.333333333333333,0,0,0.333333333333333,0
"Y Nagar","AB McDonald",0,1,0,0,0,0
"Y Nagar","AC Thomas",0.333333333333333,0.333333333333333,0,0,0.333333333333333,0
"Y Nagar","AM Nayar",0.25,0.25,0,0,0.25,0.25
"Y Nagar","B Akhil",0.6,0.2,0.2,0,0,0
"Y Nagar","B Lee",0.5,0.3,0.1,0,0.1,0
"Y Nagar","BW Hilfenhaus",0.4,0.2,0,0,0.2,0.2
"Y Nagar","DE Bollinger",0.5,0.5,0,0,0,0
"Y Nagar","DJ Bravo",0.416666666666667,0.5,0.0833333333333333,0,0,0
"Y Nagar","DJ Hussey",1,0,0,0,0,0
"Y Nagar","DL Vettori",0.25,0.25,0.25,0,0.25,0
"Y Nagar","DT Christian",0.375,0.375,0,0,0.25,0
"Y Nagar","DW Steyn",0.222222222222222,0.555555555555556,0.111111111111111,0,0,0.111111111111111
"Y Nagar","GB Hogg",0.428571428571429,0.428571428571429,0.142857142857143,0,0,0
"Y Nagar","Harbhajan Singh",1,0,0,0,0,0
"Y Nagar","HV Patel",0.4,0.4,0,0,0.2,0
"Y Nagar","JA Morkel",0.2,0.8,0,0,0,0
"Y Nagar","JD Unadkat",0.5,0,0,0.25,0,0.25
"Y Nagar","JP Duminy",0,0.5,0,0,0,0.5
"Y Nagar","KK Cooper",0.666666666666667,0.333333333333333,0,0,0,0
"Y Nagar","L Balaji",0.666666666666667,0,0,0,0,0.333333333333333
"Y Nagar","M Kartik",0,1,0,0,0,0
"Y Nagar","M Muralitharan",0.75,0.25,0,0,0,0
"Y Nagar","P Kumar",0.333333333333333,0,0,0,0.666666666666667,0
"Y Nagar","P Parameswaran",0.666666666666667,0.333333333333333,0,0,0,0
"Y Nagar","Pankaj Singh",0.666666666666667,0.333333333333333,0,0,0,0
"Y Nagar","PJ Sangwan",0,1,0,0,0,0
"Y Nagar","PP Chawla",0,1,0,0,0,0
"Y Nagar","PP Ojha",0,0.666666666666667,0,0,0.333333333333333,0
"Y Nagar","R Ashwin",0.357142857142857,0.5,0.142857142857143,0,0,0
"Y Nagar","R Bhatia",0,0.666666666666667,0.333333333333333,0,0,0
"Y Nagar","R Sharma",1,0,0,0,0,0
"Y Nagar","R Vinay Kumar",0.444444444444444,0.388888888888889,0.0555555555555556,0,0.111111111111111,0
"Y Nagar","RA Jadeja",0.45,0.5,0.05,0,0,0
"Y Nagar","RE van der Merwe",0,0.333333333333333,0,0.333333333333333,0.333333333333333,0
"Y Nagar","RJ Harris",0.75,0.25,0,0,0,0
"Y Nagar","RP Singh",0,1,0,0,0,0
"Y Nagar","RV Gomez",0.166666666666667,0.666666666666667,0.166666666666667,0,0,0
"Y Nagar","S Aravind",1,0,0,0,0,0
"Y Nagar","S Sreesanth",0.666666666666667,0.333333333333333,0,0,0,0
"Y Nagar","SB Jakati",0.222222222222222,0.666666666666667,0.111111111111111,0,0,0
"Y Nagar","SC Ganguly",0,1,0,0,0,0
"Y Nagar","SJ Srivastava",1,0,0,0,0,0
"Y Nagar","SL Malinga",1,0,0,0,0,0
"Y Nagar","SR Watson",0.666666666666667,0.333333333333333,0,0,0,0
"Y Nagar","V Kohli",0.5,0.3,0.2,0,0,0
"Y Nagar","V Pratap Singh",0,0.333333333333333,0.333333333333333,0,0.333333333333333,0
"Y Nagar","WPUJC Vaas",1,0,0,0,0,0
"Y Venugopal Rao","A Kumble",0.428571428571429,0.285714285714286,0,0,0.0714285714285714,0.214285714285714
"Y Venugopal Rao","A Mishra",0.5,0.333333333333333,0,0,0.166666666666667,0
"Y Venugopal Rao","A Mithun",0.416666666666667,0.333333333333333,0,0,0.166666666666667,0.0833333333333333
"Y Venugopal Rao","A Nehra",0.333333333333333,0.466666666666667,0,0,0.0666666666666667,0.133333333333333
"Y Venugopal Rao","A Singh",0.5,0.1,0.1,0,0.3,0
"Y Venugopal Rao","A Symonds",0.285714285714286,0.285714285714286,0,0,0.285714285714286,0.142857142857143
"Y Venugopal Rao","AB Agarkar",0,1,0,0,0,0
"Y Venugopal Rao","AB Dinda",0.363636363636364,0.272727272727273,0.181818181818182,0,0.0909090909090909,0
"Y Venugopal Rao","AB McDonald",0.666666666666667,0,0.333333333333333,0,0,0
"Y Venugopal Rao","AC Voges",0.5,0.5,0,0,0,0
"Y Venugopal Rao","AG Murtaza",0,0.75,0,0,0.25,0
"Y Venugopal Rao","AM Nayar",0.2,0.6,0.2,0,0,0
"Y Venugopal Rao","Azhar Mahmood",0.666666666666667,0.333333333333333,0,0,0,0
"Y Venugopal Rao","B Akhil",0.3,0.6,0,0,0.1,0
"Y Venugopal Rao","B Lee",0.5,0.25,0.166666666666667,0,0.0833333333333333,0
"Y Venugopal Rao","CRD Fernando",0.5,0.25,0.166666666666667,0,0,0.0833333333333333
"Y Venugopal Rao","DJ Bravo",0.238095238095238,0.571428571428571,0.0476190476190476,0,0.142857142857143,0
"Y Venugopal Rao","DJ Thornely",0.25,0.5,0,0,0.25,0
"Y Venugopal Rao","DL Vettori",0.571428571428571,0.214285714285714,0.142857142857143,0,0.0714285714285714,0
"Y Venugopal Rao","DP Nannes",1,0,0,0,0,0
"Y Venugopal Rao","DR Smith",0.666666666666667,0.333333333333333,0,0,0,0
"Y Venugopal Rao","DS Kulkarni",0.5,0.4,0,0.1,0,0
"Y Venugopal Rao","DT Christian",0.555555555555556,0.444444444444444,0,0,0,0
"Y Venugopal Rao","DW Steyn",0.6,0.4,0,0,0,0
"Y Venugopal Rao","GD McGrath",0.6875,0.0625,0.125,0,0.125,0
"Y Venugopal Rao","Harbhajan Singh",0.4,0.2,0,0,0.4,0
"Y Venugopal Rao","Harmeet Singh",0.571428571428571,0,0.142857142857143,0,0.285714285714286,0
"Y Venugopal Rao","HV Patel",0.454545454545455,0.363636363636364,0.0909090909090909,0,0,0.0909090909090909
"Y Venugopal Rao","I Sharma",0.736842105263158,0.157894736842105,0,0,0.0526315789473684,0.0526315789473684
"Y Venugopal Rao","IC Pandey",0,1,0,0,0,0
"Y Venugopal Rao","IK Pathan",0.2,0.6,0.2,0,0,0
"Y Venugopal Rao","Iqbal Abdulla",0.285714285714286,0.714285714285714,0,0,0,0
"Y Venugopal Rao","J Botha",0.3,0.4,0.1,0,0,0.2
"Y Venugopal Rao","J Syed Mohammad",0.2,0.8,0,0,0,0
"Y Venugopal Rao","JA Morkel",0.3125,0.5625,0,0,0.125,0
"Y Venugopal Rao","JD Ryder",0.5,0.5,0,0,0,0
"Y Venugopal Rao","JD Unadkat",0.5,0.5,0,0,0,0
"Y Venugopal Rao","JEC Franklin",0,1,0,0,0,0
"Y Venugopal Rao","JH Kallis",0.666666666666667,0.333333333333333,0,0,0,0
"Y Venugopal Rao","JP Faulkner",0.25,0.5,0,0,0.25,0
"Y Venugopal Rao","KA Pollard",0.1875,0.6875,0,0,0.125,0
"Y Venugopal Rao","KP Pietersen",0.333333333333333,0.333333333333333,0.222222222222222,0,0.111111111111111,0
"Y Venugopal Rao","KW Richardson",0.25,0.25,0.5,0,0,0
"Y Venugopal Rao","L Balaji",0.272727272727273,0.454545454545455,0.0909090909090909,0,0.0909090909090909,0.0909090909090909
"Y Venugopal Rao","LR Shukla",0.375,0.375,0.125,0,0.125,0
"Y Venugopal Rao","M Kartik",0.384615384615385,0.230769230769231,0.0769230769230769,0,0.0769230769230769,0.230769230769231
"Y Venugopal Rao","M Morkel",0.333333333333333,0.166666666666667,0,0,0.5,0
"Y Venugopal Rao","M Muralitharan",0.392857142857143,0.535714285714286,0.0357142857142857,0,0.0357142857142857,0
"Y Venugopal Rao","M Ntini",0.4,0.6,0,0,0,0
"Y Venugopal Rao","Mashrafe Mortaza",0.2,0.6,0.2,0,0,0
"Y Venugopal Rao","MF Maharoof",0.428571428571429,0.285714285714286,0,0,0.142857142857143,0.142857142857143
"Y Venugopal Rao","MM Patel",0.538461538461538,0.384615384615385,0,0,0.0769230769230769,0
"Y Venugopal Rao","MM Sharma",0.25,0.5,0.25,0,0,0
"Y Venugopal Rao","Mohammad Asif",0.285714285714286,0.428571428571429,0.142857142857143,0,0.142857142857143,0
"Y Venugopal Rao","MS Gony",0.636363636363636,0.181818181818182,0.0909090909090909,0,0.0909090909090909,0
"Y Venugopal Rao","ND Doshi",0.636363636363636,0.363636363636364,0,0,0,0
"Y Venugopal Rao","P Awana",0.333333333333333,0,0,0,0.333333333333333,0.333333333333333
"Y Venugopal Rao","P Kumar",0.3,0.5,0,0,0.2,0
"Y Venugopal Rao","P Parameswaran",0.375,0.5,0,0,0.125,0
"Y Venugopal Rao","PC Valthaty",0.166666666666667,0.333333333333333,0.166666666666667,0,0.166666666666667,0.166666666666667
"Y Venugopal Rao","PJ Sangwan",0.2,0.4,0.4,0,0,0
"Y Venugopal Rao","PP Chawla",0.523809523809524,0.428571428571429,0.0476190476190476,0,0,0
"Y Venugopal Rao","PP Ojha",0.6,0.4,0,0,0,0
"Y Venugopal Rao","R Ashwin",0.4,0.533333333333333,0,0,0,0.0666666666666667
"Y Venugopal Rao","R Bhatia",0.5,0.5,0,0,0,0
"Y Venugopal Rao","R Dhawan",0.25,0.25,0,0,0.5,0
"Y Venugopal Rao","R McLaren",0.75,0.25,0,0,0,0
"Y Venugopal Rao","R Sharma",0.2,0.6,0,0,0,0.2
"Y Venugopal Rao","R Vinay Kumar",0.434782608695652,0.391304347826087,0.0434782608695652,0,0.130434782608696,0
"Y Venugopal Rao","RA Jadeja",0.1875,0.625,0,0,0.125,0.0625
"Y Venugopal Rao","RE van der Merwe",0,0.666666666666667,0.333333333333333,0,0,0
"Y Venugopal Rao","RJ Harris",0.384615384615385,0.307692307692308,0.0769230769230769,0,0.153846153846154,0.0769230769230769
"Y Venugopal Rao","RP Singh",0.375,0.375,0,0,0.25,0
"Y Venugopal Rao","RR Powar",1,0,0,0,0,0
"Y Venugopal Rao","RR Raje",0,0.5,0.25,0,0.25,0
"Y Venugopal Rao","RV Gomez",0.333333333333333,0.333333333333333,0,0,0.333333333333333,0
"Y Venugopal Rao","S Sreesanth",0.666666666666667,0.333333333333333,0,0,0,0
"Y Venugopal Rao","Sandeep Sharma",0.5,0.5,0,0,0,0
