"batsman","bowler","P0","P1","P2","P3","P4","P6","p_not_out"
"S Badrinath","AB Dinda",0.25,0.625,0.125,0,0,0,NA
"S Badrinath","AB McDonald",0.5,0.5,0,0,0,0,NA
"S Badrinath","AC Thomas",0.166666666666667,0.666666666666667,0,0,0.166666666666667,0,NA
"S Badrinath","AC Voges",0.25,0.5,0,0,0.25,0,NA
"S Badrinath","AD Mascarenhas",0.4,0.2,0.2,0,0.2,0,NA
"S Badrinath","AD Mathews",0.125,0.375,0.125,0,0.375,0,NA
"S Badrinath","AJ Finch",0,0.75,0,0,0.25,0,NA
"S Badrinath","AL Menaria",0.666666666666667,0.333333333333333,0,0,0,0,NA
"S Badrinath","AM Nayar",0.173913043478261,0.521739130434783,0.130434782608696,0,0.173913043478261,0,NA
"S Badrinath","AM Salvi",0,1,0,0,0,0,NA
"S Badrinath","AN Ahmed",0.25,0.5,0,0,0.25,0,NA
"S Badrinath","Ankit Sharma",0.5,0.5,0,0,0,0,NA
"S Badrinath","Azhar Mahmood",1,0,0,0,0,0,0.5
"S Badrinath","B Akhil",0.666666666666667,0.333333333333333,0,0,0,0,NA
"S Badrinath","B Kumar",0.3125,0.375,0.125,0,0.1875,0,NA
"S Badrinath","B Lee",0.2,0.6,0,0,0.2,0,NA
"S Badrinath","BA Bhatt",0.333333333333333,0.222222222222222,0.222222222222222,0,0.222222222222222,0,NA
"S Badrinath","Bipul Sharma",0,1,0,0,0,0,NA
"S Badrinath","BJ Hodge",0.142857142857143,0.571428571428571,0.142857142857143,0,0,0.142857142857143,0.857142857142857
"S Badrinath","CRD Fernando",1,0,0,0,0,0,0.5
"S Badrinath","DJ Bravo",0.416666666666667,0.333333333333333,0.0833333333333333,0,0.125,0.0416666666666667,0.958333333333333
"S Badrinath","DJ Harris",0,1,0,0,0,0,NA
"S Badrinath","DL Vettori",0.333333333333333,0.444444444444444,0.111111111111111,0,0.111111111111111,0,0.777777777777778
"S Badrinath","DP Nannes",0.5,0.4,0,0,0.1,0,NA
"S Badrinath","DR Smith",0.666666666666667,0,0.166666666666667,0,0.166666666666667,0,NA
"S Badrinath","DS Kulkarni",0.56,0.16,0.04,0,0.2,0.04,0.96
"S Badrinath","DT Christian",0.538461538461538,0.384615384615385,0,0,0.0769230769230769,0,0.923076923076923
"S Badrinath","DW Steyn",0.5,0,0,0,0.5,0,NA
"S Badrinath","FH Edwards",0.75,0.25,0,0,0,0,NA
"S Badrinath","GB Hogg",0.8,0.2,0,0,0,0,0.8
"S Badrinath","Harbhajan Singh",0.243243243243243,0.594594594594595,0.0810810810810811,0,0.0540540540540541,0.027027027027027,NA
"S Badrinath","Harmeet Singh",0.533333333333333,0.333333333333333,0,0,0.133333333333333,0,NA
"S Badrinath","I Sharma",0.166666666666667,0.333333333333333,0.166666666666667,0,0.166666666666667,0.166666666666667,NA
"S Badrinath","IK Pathan",0.44,0.36,0.08,0,0.04,0.08,0.96
"S Badrinath","Iqbal Abdulla",0.333333333333333,0.5,0,0,0.166666666666667,0,NA
"S Badrinath","J Syed Mohammad",0.625,0.375,0,0,0,0,0.875
"S Badrinath","J Theron",0.222222222222222,0.444444444444444,0,0,0.222222222222222,0.111111111111111,NA
"S Badrinath","JD Ryder",0.375,0.375,0,0,0.25,0,NA
"S Badrinath","JD Unadkat",0,1,0,0,0,0,NA
"S Badrinath","JE Taylor",0.4,0.4,0.1,0,0,0.1,NA
"S Badrinath","JH Kallis",0.428571428571429,0.5,0,0,0.0714285714285714,0,0.928571428571429
"S Badrinath","JJ van der Wath",0.333333333333333,0.333333333333333,0,0,0.333333333333333,0,0.666666666666667
"S Badrinath","JP Duminy",0.5,0.5,0,0,0,0,NA
"S Badrinath","JR Hopes",0.25,0.4,0.05,0,0.2,0.1,NA
"S Badrinath","KA Pollard",0.346938775510204,0.510204081632653,0.0408163265306122,0,0.102040816326531,0,0.959183673469388
"S Badrinath","Kamran Khan",0.5,0.25,0,0,0.25,0,NA
"S Badrinath","KK Cooper",0.5,0.25,0.25,0,0,0,NA
"S Badrinath","KP Pietersen",0,0.666666666666667,0,0,0,0.333333333333333,NA
"S Badrinath","KW Richardson",0,1,0,0,0,0,NA
"S Badrinath","L Balaji",0.142857142857143,0.571428571428571,0.142857142857143,0,0.0714285714285714,0.0714285714285714,NA
"S Badrinath","LJ Wright",1,0,0,0,0,0,0.5
"S Badrinath","LR Shukla",0.285714285714286,0.571428571428571,0.142857142857143,0,0,0,NA
"S Badrinath","M Kartik",0.276595744680851,0.425531914893617,0.148936170212766,0,0.127659574468085,0.0212765957446809,NA
"S Badrinath","M Morkel",0.846153846153846,0,0.0769230769230769,0,0.0769230769230769,0,NA
"S Badrinath","MA Khote",0,0,1,0,0,0,NA
"S Badrinath","MG Johnson",1,0,0,0,0,0,0.6
"S Badrinath","MM Patel",0.52,0.2,0.12,0,0.12,0.04,0.96
"S Badrinath","MN Samuels",0.25,0.5,0,0,0.25,0,0.875
"S Badrinath","MR Marsh",0.428571428571429,0.428571428571429,0,0,0.142857142857143,0,0.857142857142857
"S Badrinath","MS Gony",0.25,0.5,0,0,0.25,0,NA
"S Badrinath","NLTC Perera",0.2,0.8,0,0,0,0,NA
"S Badrinath","P Awana",0,0.5,0,0,0.5,0,NA
"S Badrinath","P Kumar",0.714285714285714,0.214285714285714,0,0,0.0714285714285714,0,NA
"S Badrinath","PJ Sangwan",0.5,0.142857142857143,0,0,0.285714285714286,0.0714285714285714,NA
"S Badrinath","PP Chawla",0.448275862068966,0.310344827586207,0.103448275862069,0,0.137931034482759,0,0.96551724137931
"S Badrinath","PP Ojha",0.269230769230769,0.615384615384615,0.0384615384615385,0,0.0384615384615385,0.0384615384615385,0.923076923076923
"S Badrinath","R Bhatia",0.35,0.45,0.15,0,0,0.05,0.95
"S Badrinath","R McLaren",0.285714285714286,0.476190476190476,0.0476190476190476,0,0.19047619047619,0,NA
"S Badrinath","R Sathish",0.166666666666667,0.666666666666667,0.166666666666667,0,0,0,NA
"S Badrinath","R Sharma",0.21875,0.5625,0.125,0,0.09375,0,NA
"S Badrinath","R Vinay Kumar",0.4,0.4,0,0,0.15,0.05,0.9
"S Badrinath","RA Jadeja",0,0.666666666666667,0.333333333333333,0,0,0,NA
"S Badrinath","RE van der Merwe",0.666666666666667,0.333333333333333,0,0,0,0,NA
"S Badrinath","RG Sharma",0,0.25,0.25,0,0.25,0.25,NA
"S Badrinath","RJ Harris",0.533333333333333,0.4,0,0,0.0666666666666667,0,NA
"S Badrinath","RP Singh",0.421052631578947,0.473684210526316,0,0,0.105263157894737,0,0.894736842105263
"S Badrinath","RR Powar",0.333333333333333,0.466666666666667,0.133333333333333,0,0,0.0666666666666667,NA
"S Badrinath","RR Raje",0.181818181818182,0.454545454545455,0,0,0.272727272727273,0.0909090909090909,NA
"S Badrinath","RV Gomez",0.5,0.25,0.25,0,0,0,0.75
"S Badrinath","S Aravind",0.75,0.0833333333333333,0.0833333333333333,0,0.0833333333333333,0,NA
"S Badrinath","S Nadeem",0.5,0.25,0.0625,0,0.1875,0,NA
"S Badrinath","S Narwal",0,0.5,0,0,0.5,0,NA
"S Badrinath","S Sreesanth",0.470588235294118,0.352941176470588,0.0588235294117647,0,0.117647058823529,0,0.941176470588235
"S Badrinath","SB Styris",1,0,0,0,0,0,NA
"S Badrinath","SE Bond",0.4,0.4,0,0,0.2,0,NA
"S Badrinath","Shahid Afridi",1,0,0,0,0,0,0.5
"S Badrinath","Shoaib Ahmed",0,0.5,0.5,0,0,0,NA
"S Badrinath","Shoaib Malik",0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,NA
"S Badrinath","SK Trivedi",0.4,0.35,0.05,0.05,0.15,0,NA
"S Badrinath","SK Warne",0.6,0.32,0.04,0,0.04,0,0.96
"S Badrinath","SL Malinga",0.486486486486487,0.351351351351351,0,0,0.162162162162162,0,0.972972972972973
"S Badrinath","SM Harwood",0.166666666666667,0,0.166666666666667,0,0.5,0.166666666666667,NA
"S Badrinath","Sohail Tanvir",0.333333333333333,0,0.333333333333333,0,0.333333333333333,0,NA
"S Badrinath","SP Narine",0.333333333333333,0.666666666666667,0,0,0,0,NA
"S Badrinath","SR Watson",0.571428571428571,0,0,0,0.428571428571429,0,0.857142857142857
"S Badrinath","ST Jayasuriya",1,0,0,0,0,0,NA
"S Badrinath","SW Tait",0.666666666666667,0.333333333333333,0,0,0,0,0.666666666666667
"S Badrinath","TM Dilshan",0.214285714285714,0.642857142857143,0,0,0.0714285714285714,0.0714285714285714,NA
"S Badrinath","TP Sudhindra",0.333333333333333,0.333333333333333,0.111111111111111,0,0.222222222222222,0,NA
"S Badrinath","UT Yadav",0.666666666666667,0,0,0,0.333333333333333,0,0.666666666666667
"S Badrinath","V Kohli",0.375,0.375,0,0,0.25,0,NA
"S Badrinath","V Sehwag",0.166666666666667,0.666666666666667,0.166666666666667,0,0,0,NA
"S Badrinath","VR Aaron",0.5,0.375,0,0,0.125,0,NA
"S Badrinath","VRV Singh",0.375,0.25,0.0625,0,0.25,0.0625,0.9375
"S Badrinath","VY Mahesh",0,0.5,0,0,0.5,0,NA
"S Badrinath","WPUJC Vaas",0.857142857142857,0,0,0,0.142857142857143,0,NA
"S Badrinath","Y Venugopal Rao",0,0,0,0,1,0,NA
"S Badrinath","YK Pathan",0.333333333333333,0.458333333333333,0.0416666666666667,0,0.125,0.0416666666666667,NA
"S Badrinath","Yuvraj Singh",0.272727272727273,0.454545454545455,0.0909090909090909,0,0.0909090909090909,0.0909090909090909,0.909090909090909
"S Badrinath","Z Khan",0.636363636363636,0.227272727272727,0.0909090909090909,0,0.0454545454545455,0,NA
"S Chanderpaul","A Nehra",0.2,0.4,0,0,0.4,0,NA
"S Chanderpaul","AB Dinda",0.5,0.5,0,0,0,0,NA
"S Chanderpaul","DS Kulkarni",0.8,0,0,0,0.2,0,0.8
"S Chanderpaul","I Sharma",0.75,0.125,0,0,0.125,0,0.875
"S Chanderpaul","SM Pollock",0,1,0,0,0,0,NA
"S Chanderpaul","Sohail Tanvir",0.5,0.5,0,0,0,0,NA
"S Chanderpaul","SR Watson",0.857142857142857,0.142857142857143,0,0,0,0,0.857142857142857
"S Dhawan","A Chandila",0.571428571428571,0.142857142857143,0,0,0.142857142857143,0.142857142857143,NA
"S Dhawan","A Choudhary",0.4,0.6,0,0,0,0,NA
"S Dhawan","A Kumble",0.333333333333333,0.666666666666667,0,0,0,0,NA
"S Dhawan","A Mishra",0.25,0.625,0.0625,0,0.0625,0,0.875
"S Dhawan","A Mithun",0.142857142857143,0.571428571428571,0,0,0.285714285714286,0,NA
"S Dhawan","A Nehra",0.382352941176471,0.382352941176471,0.0294117647058824,0.0294117647058824,0.176470588235294,0,NA
"S Dhawan","A Nel",0.2,0.6,0,0,0.2,0,NA
"S Dhawan","A Singh",0.4,0.3,0,0,0.2,0.1,0.9
"S Dhawan","A Symonds",0.5,0.3,0,0,0.2,0,NA
"S Dhawan","A Zampa",0.5,0.25,0.25,0,0,0,NA
"S Dhawan","AB Agarkar",0.2,0.5,0.1,0,0.1,0.1,0.9
"S Dhawan","AB Dinda",0.611111111111111,0.166666666666667,0.0555555555555556,0.0277777777777778,0.138888888888889,0,0.972222222222222
"S Dhawan","AC Thomas",0.333333333333333,0.666666666666667,0,0,0,0,NA
"S Dhawan","AD Mathews",0.230769230769231,0.384615384615385,0.0769230769230769,0,0.230769230769231,0.0769230769230769,NA
"S Dhawan","AD Russell",0.333333333333333,0.333333333333333,0,0,0.266666666666667,0.0666666666666667,0.933333333333333
"S Dhawan","AF Milne",0.5,0.5,0,0,0,0,NA
"S Dhawan","AM Nayar",0,1,0,0,0,0,NA
"S Dhawan","AM Salvi",0,0.666666666666667,0,0,0.333333333333333,0,NA
"S Dhawan","AN Ahmed",0.521739130434783,0.304347826086957,0.0434782608695652,0,0.0434782608695652,0.0869565217391304,NA
"S Dhawan","Anureet Singh",0.473684210526316,0.210526315789474,0.0526315789473684,0,0.263157894736842,0,NA
"S Dhawan","AR Patel",0.357142857142857,0.571428571428571,0,0,0,0.0714285714285714,NA
"S Dhawan","AS Rajpoot",0.2,0.4,0.2,0,0.2,0,NA
"S Dhawan","Azhar Mahmood",0,0.625,0.25,0.125,0,0,NA
"S Dhawan","B Akhil",0.5,0,0,0,0,0.5,NA
"S Dhawan","B Kumar",0.473684210526316,0.421052631578947,0.0526315789473684,0,0.0526315789473684,0,0.947368421052632
"S Dhawan","B Lee",0.483870967741935,0.258064516129032,0.0645161290322581,0,0.193548387096774,0,0.967741935483871
"S Dhawan","BA Bhatt",0.2,0.4,0,0,0.3,0.1,NA
"S Dhawan","BA Stokes",0.6,0.2,0,0,0.2,0,0.8
"S Dhawan","BAW Mendis",0.2,0.4,0.4,0,0,0,NA
"S Dhawan","BE Hendricks",0.2,0.4,0,0,0.4,0,NA
"S Dhawan","BJ Hodge",0,1,0,0,0,0,NA
"S Dhawan","BW Hilfenhaus",0.571428571428571,0.142857142857143,0.0714285714285714,0.0714285714285714,0.142857142857143,0,0.928571428571429
"S Dhawan","C Munro",0,0.666666666666667,0,0,0.333333333333333,0,NA
"S Dhawan","CH Gayle",0.521739130434783,0.347826086956522,0,0,0.130434782608696,0,NA
"S Dhawan","CH Morris",0.451612903225806,0.32258064516129,0.032258064516129,0,0.161290322580645,0.032258064516129,0.967741935483871
"S Dhawan","CJ Anderson",0.8,0.2,0,0,0,0,NA
"S Dhawan","CK Kapugedera",0,0.5,0,0,0.5,0,NA
"S Dhawan","CR Brathwaite",0.5,0.5,0,0,0,0,NA
"S Dhawan","CR Woakes",0.5,0,0.166666666666667,0,0.166666666666667,0.166666666666667,NA
"S Dhawan","D Salunkhe",0.25,0.75,0,0,0,0,NA
"S Dhawan","D Wiese",0.5,0,0,0,0.5,0,0.5
"S Dhawan","DE Bollinger",0.529411764705882,0.294117647058824,0,0,0.176470588235294,0,0.941176470588235
"S Dhawan","DJ Bravo",0.28125,0.4375,0.03125,0,0.25,0,NA
"S Dhawan","DJ Hooda",0.3125,0.375,0.0625,0,0.1875,0.0625,NA
"S Dhawan","DJ Hussey",0.25,0.5,0,0,0,0.25,NA
"S Dhawan","DJ Muthuswami",1,0,0,0,0,0,NA
"S Dhawan","DJG Sammy",0.166666666666667,0.666666666666667,0,0,0.166666666666667,0,NA
"S Dhawan","DP Vijaykumar",0.444444444444444,0.555555555555556,0,0,0,0,NA
"S Dhawan","DR Smith",0.428571428571429,0.285714285714286,0,0,0.285714285714286,0,0.857142857142857
"S Dhawan","DS Kulkarni",0.432835820895522,0.298507462686567,0.0597014925373134,0,0.194029850746269,0.0149253731343284,0.985074626865672
"S Dhawan","DT Christian",0.666666666666667,0.333333333333333,0,0,0,0,NA
"S Dhawan","DW Steyn",0.5,0.333333333333333,0.0833333333333333,0,0.0833333333333333,0,NA
"S Dhawan","GB Hogg",0.4375,0.3125,0.125,0,0.125,0,0.9375
"S Dhawan","GJ Maxwell",0.142857142857143,0.571428571428571,0.0714285714285714,0,0.214285714285714,0,0.928571428571429
"S Dhawan","Gurkeerat Singh",0,1,0,0,0,0,NA
"S Dhawan","Harbhajan Singh",0.455555555555556,0.322222222222222,0.0555555555555556,0,0.144444444444444,0.0222222222222222,0.988888888888889
"S Dhawan","Harmeet Singh",1,0,0,0,0,0,0
"S Dhawan","HH Pandya",0.4375,0.1875,0.1875,0.0625,0.125,0,NA
"S Dhawan","HV Patel",0.4,0.466666666666667,0.0666666666666667,0,0.0666666666666667,0,NA
"S Dhawan","I Sharma",0.428571428571429,0.357142857142857,0.107142857142857,0,0.0714285714285714,0.0357142857142857,0.964285714285714
"S Dhawan","IC Pandey",0.333333333333333,0.666666666666667,0,0,0,0,NA
"S Dhawan","IK Pathan",0.434782608695652,0.347826086956522,0.0217391304347826,0,0.173913043478261,0.0217391304347826,0.956521739130435
"S Dhawan","Imran Tahir",1,0,0,0,0,0,0
"S Dhawan","Iqbal Abdulla",0.307692307692308,0.538461538461538,0,0,0.153846153846154,0,0.923076923076923
"S Dhawan","J Botha",0.466666666666667,0.466666666666667,0,0,0.0666666666666667,0,0.933333333333333
"S Dhawan","J Syed Mohammad",0.375,0.5,0.125,0,0,0,NA
"S Dhawan","J Yadav",0.238095238095238,0.619047619047619,0.0952380952380952,0,0.0476190476190476,0,NA
"S Dhawan","JA Morkel",0.272727272727273,0.363636363636364,0.121212121212121,0.0303030303030303,0.212121212121212,0,0.96969696969697
"S Dhawan","Jaskaran Singh",0.5,0.5,0,0,0,0,0.75
"S Dhawan","JD Unadkat",0.35,0.3,0.05,0,0.25,0.05,NA
"S Dhawan","JDP Oram",0.333333333333333,0.533333333333333,0,0,0.0666666666666667,0,NA
"S Dhawan","JEC Franklin",0.25,0.5,0,0,0.25,0,NA
"S Dhawan","JH Kallis",0.269230769230769,0.423076923076923,0.115384615384615,0,0.0769230769230769,0.115384615384615,0.923076923076923
"S Dhawan","JJ Bumrah",0.344827586206897,0.379310344827586,0.0344827586206897,0.0344827586206897,0.172413793103448,0.0344827586206897,NA
"S Dhawan","JJ van der Wath",0.5,0.166666666666667,0,0,0.333333333333333,0,NA
"S Dhawan","JO Holder",0.444444444444444,0.333333333333333,0.111111111111111,0,0.0740740740740741,0.037037037037037,NA
"S Dhawan","Joginder Sharma",0.285714285714286,0.357142857142857,0.0714285714285714,0,0.285714285714286,0,NA
"S Dhawan","JP Duminy",0.375,0.25,0.125,0,0.25,0,0.875
"S Dhawan","JP Faulkner",0.52,0.28,0.08,0,0.12,0,0.84
"S Dhawan","JW Hastings",0.75,0.25,0,0,0,0,NA
"S Dhawan","K Goel",0,0.5,0.5,0,0,0,NA
"S Dhawan","K Rabada",0.25,0.5,0,0,0.25,0,NA
"S Dhawan","KA Pollard",0.125,0.625,0,0,0.25,0,NA
"S Dhawan","KAJ Roach",0.833333333333333,0,0,0,0.166666666666667,0,NA
"S Dhawan","KC Cariappa",0.230769230769231,0.461538461538462,0.153846153846154,0,0.153846153846154,0,NA
"S Dhawan","KH Pandya",0.125,0.75,0,0,0.125,0,NA
"S Dhawan","KJ Abbott",0.2,0.4,0.1,0,0.2,0,NA
"S Dhawan","KK Cooper",0.25,0.75,0,0,0,0,NA
"S Dhawan","KP Pietersen",0.5,0.2,0,0.1,0.2,0,NA
"S Dhawan","Kuldeep Yadav",0.533333333333333,0.4,0,0,0.0666666666666667,0,0.933333333333333
"S Dhawan","KV Sharma",0.4,0.3,0,0,0.1,0.2,NA
"S Dhawan","KW Richardson",0.565217391304348,0.304347826086957,0,0,0.130434782608696,0,0.956521739130435
"S Dhawan","L Balaji",0.333333333333333,0.512820512820513,0,0,0.0769230769230769,0.0769230769230769,NA
"S Dhawan","M Ashwin",0.25,0.5,0.25,0,0,0,NA
"S Dhawan","M Kartik",0.333333333333333,0.666666666666667,0,0,0,0,0.666666666666667
"S Dhawan","M Morkel",0.491803278688525,0.245901639344262,0.0163934426229508,0,0.229508196721311,0.0163934426229508,0.967213114754098
"S Dhawan","M Muralitharan",0.48780487804878,0.341463414634146,0.0731707317073171,0,0.0975609756097561,0,NA
"S Dhawan","M Ntini",0.333333333333333,0.666666666666667,0,0,0,0,NA
"S Dhawan","M Vijay",0.5,0.5,0,0,0,0,NA
"S Dhawan","MA Starc",0.428571428571429,0.285714285714286,0,0,0.285714285714286,0,NA
"S Dhawan","MG Johnson",0.538461538461538,0.307692307692308,0.0384615384615385,0,0.115384615384615,0,0.884615384615385
"S Dhawan","MJ McClenaghan",0.409090909090909,0.340909090909091,0.0909090909090909,0,0.136363636363636,0.0227272727272727,0.954545454545455
"S Dhawan","MM Patel",0.515151515151515,0.242424242424242,0.0606060606060606,0,0.121212121212121,0.0606060606060606,NA
"S Dhawan","MM Sharma",0.436363636363636,0.327272727272727,0.0727272727272727,0,0.163636363636364,0,0.945454545454545
"S Dhawan","MN Samuels",0.454545454545455,0.272727272727273,0,0,0.181818181818182,0.0909090909090909,NA
"S Dhawan","Mohammed Shami",0.428571428571429,0.238095238095238,0.0476190476190476,0,0.285714285714286,0,NA
"S Dhawan","MP Stoinis",0,1,0,0,0,0,NA
"S Dhawan","MR Marsh",0.25,0.5,0.0833333333333333,0,0.166666666666667,0,NA
"S Dhawan","MS Gony",0.5,0.416666666666667,0,0,0.0833333333333333,0,0.916666666666667
"S Dhawan","NLTC Perera",0.111111111111111,0.555555555555556,0.111111111111111,0.111111111111111,0,0.111111111111111,NA
"S Dhawan","NM Coulter-Nile",0.4375,0.375,0.0625,0.0625,0.0625,0,NA
"S Dhawan","P Amarnath",0.444444444444444,0.333333333333333,0.111111111111111,0,0,0.111111111111111,NA
"S Dhawan","P Awana",0.333333333333333,0.4,0.133333333333333,0,0.0666666666666667,0.0666666666666667,NA
"S Dhawan","P Kumar",0.436619718309859,0.352112676056338,0.0422535211267606,0.0140845070422535,0.154929577464789,0,0.943661971830986
"S Dhawan","P Negi",0.117647058823529,0.588235294117647,0.117647058823529,0,0.176470588235294,0,NA
"S Dhawan","P Parameswaran",0.285714285714286,0.285714285714286,0.0714285714285714,0,0.285714285714286,0.0714285714285714,NA
"S Dhawan","Pankaj Singh",0.4,0.4,0,0,0.2,0,NA
"S Dhawan","Parvez Rasool",0.5,0.25,0,0,0.25,0,0.75
"S Dhawan","PC Valthaty",0.357142857142857,0.642857142857143,0,0,0,0,0.928571428571429
"S Dhawan","PJ Cummins",0.1,0.6,0.1,0,0.2,0,NA
"S Dhawan","PJ Sangwan",0.444444444444444,0.166666666666667,0.111111111111111,0,0.277777777777778,0,NA
"S Dhawan","PM Sarvesh Kumar",0.2,0.8,0,0,0,0,NA
"S Dhawan","PP Chawla",0.264705882352941,0.529411764705882,0.0588235294117647,0,0.0882352941176471,0.0588235294117647,NA
"S Dhawan","PP Ojha",0.425,0.375,0.025,0,0.1,0.075,0.95
"S Dhawan","PV Tambe",0.166666666666667,0.611111111111111,0.111111111111111,0,0,0.111111111111111,NA
"S Dhawan","R Ashwin",0.420289855072464,0.478260869565217,0.072463768115942,0,0.0289855072463768,0,0.985507246376812
"S Dhawan","R Bhatia",0.261904761904762,0.619047619047619,0.0476190476190476,0,0.0238095238095238,0.0476190476190476,0.952380952380952
"S Dhawan","R Dhawan",0.357142857142857,0.571428571428571,0,0,0.0714285714285714,0,0.857142857142857
"S Dhawan","R McLaren",0.1,0.5,0,0,0.4,0,NA
"S Dhawan","R Sharma",0.166666666666667,0.666666666666667,0,0,0,0.166666666666667,NA
"S Dhawan","R Vinay Kumar",0.357142857142857,0.285714285714286,0,0,0.357142857142857,0,NA
"S Dhawan","RA Jadeja",0.307692307692308,0.384615384615385,0.192307692307692,0.0384615384615385,0.0384615384615385,0.0384615384615385,NA
"S Dhawan","RG More",0,0.5,0,0,0.5,0,NA
"S Dhawan","RG Sharma",0.6,0.3,0.1,0,0,0,NA
"S Dhawan","RJ Harris",0.382352941176471,0.323529411764706,0.0588235294117647,0,0.235294117647059,0,NA
"S Dhawan","RN ten Doeschate",0,1,0,0,0,0,NA
"S Dhawan","RP Singh",0.447368421052632,0.236842105263158,0.131578947368421,0.0263157894736842,0.131578947368421,0.0263157894736842,0.973684210526316
"S Dhawan","RR Powar",0.375,0.25,0,0.125,0.125,0.125,0.875
"S Dhawan","RS Bopara",0.75,0,0.25,0,0,0,0.75
"S Dhawan","S Aravind",0.444444444444444,0.444444444444444,0,0,0.111111111111111,0,NA
"S Dhawan","S Kaul",1,0,0,0,0,0,0.666666666666667
"S Dhawan","S Kaushik",0.555555555555556,0.222222222222222,0.111111111111111,0,0.111111111111111,0,NA
"S Dhawan","S Nadeem",0.470588235294118,0.352941176470588,0.0588235294117647,0,0,0.117647058823529,0.882352941176471
"S Dhawan","S Randiv",0.555555555555556,0.333333333333333,0.111111111111111,0,0,0,NA
"S Dhawan","S Sreesanth",0.8,0.2,0,0,0,0,NA
"S Dhawan","S Tyagi",0.2,0.8,0,0,0,0,NA
"S Dhawan","SA Abbott",0.333333333333333,0.333333333333333,0,0,0.333333333333333,0,NA
"S Dhawan","Sandeep Sharma",0.431818181818182,0.295454545454545,0.0681818181818182,0,0.181818181818182,0.0227272727272727,NA
"S Dhawan","SB Bangar",0.5,0.25,0.25,0,0,0,NA
"S Dhawan","SB Jakati",0.272727272727273,0.5,0.136363636363636,0,0.0454545454545455,0.0454545454545455,0.909090909090909
"S Dhawan","SB Joshi",0,0.5,0,0,0,0.5,NA
"S Dhawan","SB Styris",0.153846153846154,0.538461538461538,0.153846153846154,0,0.153846153846154,0,NA
"S Dhawan","SE Bond",0.470588235294118,0.235294117647059,0,0,0.294117647058824,0,0.941176470588235
"S Dhawan","Shahid Afridi",0.3,0.3,0.2,0,0.2,0,NA
"S Dhawan","Shakib Al Hasan",0.4,0.2,0.1,0,0.2,0.1,NA
"S Dhawan","Shivam Sharma",0.4,0.6,0,0,0,0,NA
"S Dhawan","SJ Srivastava",0.5,0.5,0,0,0,0,NA
"S Dhawan","SK Raina",0.483870967741935,0.419354838709677,0,0,0.032258064516129,0.0645161290322581,0.967741935483871
"S Dhawan","SK Trivedi",0.435897435897436,0.307692307692308,0.0769230769230769,0,0.179487179487179,0,0.974358974358974
"S Dhawan","SK Warne",0.2,0.6,0,0,0.2,0,NA
"S Dhawan","SL Malinga",0.40625,0.328125,0.125,0,0.125,0.015625,0.9375
"S Dhawan","SM Pollock",0.875,0,0,0,0,0.125,0.875
"S Dhawan","SN Thakur",0.5,0.5,0,0,0,0,NA
"S Dhawan","Sohail Tanvir",0.333333333333333,0.666666666666667,0,0,0,0,NA
"S Dhawan","SP Narine",0.428571428571429,0.4,0.0571428571428571,0.0285714285714286,0.0571428571428571,0.0285714285714286,0.971428571428571
"S Dhawan","SR Watson",0.431372549019608,0.372549019607843,0,0,0.176470588235294,0.0196078431372549,0.96078431372549
"S Dhawan","ST Jayasuriya",0,0.5,0.5,0,0,0,NA
"S Dhawan","STR Binny",0.428571428571429,0.285714285714286,0,0,0.285714285714286,0,0.857142857142857
"S Dhawan","SW Tait",0.555555555555556,0.222222222222222,0,0,0.111111111111111,0.111111111111111,NA
"S Dhawan","T Thushara",0.5,0.5,0,0,0,0,0.5
"S Dhawan","TA Boult",0.428571428571429,0.428571428571429,0,0,0.142857142857143,0,NA
"S Dhawan","TG Southee",0.55,0.2,0.15,0.05,0.05,0,0.95
"S Dhawan","TM Dilshan",0,1,0,0,0,0,NA
"S Dhawan","TM Head",0,1,0,0,0,0,NA
"S Dhawan","TS Mills",0.5,0.5,0,0,0,0,NA
"S Dhawan","UT Yadav",0.418181818181818,0.363636363636364,0.0181818181818182,0,0.2,0,0.981818181818182
"S Dhawan","V Kohli",0,0.666666666666667,0,0,0.333333333333333,0,NA
"S Dhawan","VR Aaron",0.5,0.3125,0.03125,0,0.125,0.03125,0.96875
"S Dhawan","VS Malik",0.391304347826087,0.347826086956522,0.0869565217391304,0,0.130434782608696,0.0434782608695652,NA
"S Dhawan","Washington Sundar",0.428571428571429,0.428571428571429,0,0,0.142857142857143,0,NA
"S Dhawan","WD Parnell",0.481481481481481,0.222222222222222,0.037037037037037,0,0.185185185185185,0.0740740740740741,NA
"S Dhawan","WPUJC Vaas",0.75,0.25,0,0,0,0,NA
"S Dhawan","Y Venugopal Rao",0.333333333333333,0.416666666666667,0.0833333333333333,0,0.166666666666667,0,NA
"S Dhawan","YA Abdulla",1,0,0,0,0,0,0
"S Dhawan","YK Pathan",0.317073170731707,0.585365853658537,0.024390243902439,0,0.024390243902439,0.0487804878048781,0.975609756097561
"S Dhawan","YS Chahal",0.194444444444444,0.666666666666667,0.111111111111111,0,0.0277777777777778,0,0.972222222222222
"S Dhawan","Yuvraj Singh",0.6,0.4,0,0,0,0,0.6
"S Dhawan","Z Khan",0.5,0.34,0,0,0.16,0,0.92
